,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng
27112,78163,3637,117528,11106,49.2,Bulverde,TX,Texas,29.766759999999998,-98.45478
27113,78164,1365,39854,3287,5.2,Yorktown,TX,Texas,28.982159999999997,-97.52254
27114,78201,16324,36844,46775,2461.5,San Antonio,TX,Texas,29.468759999999996,-98.52824
27115,78202,3785,24744,11433,1941.8,San Antonio,TX,Texas,29.428140000000003,-98.46082
27116,78203,1927,31058,6403,1831.5,San Antonio,TX,Texas,29.41507,-98.45918
27117,78204,4325,41556,12211,1627.6,San Antonio,TX,Texas,29.4032,-98.50372
27118,78205,849,31706,1224,470.8,San Antonio,TX,Texas,29.42353,-98.48595
27119,78207,15490,25517,54601,2926.9,San Antonio,TX,Texas,29.422140000000002,-98.52545
27120,78208,1462,25618,5031,1463.6,San Antonio,TX,Texas,29.43985,-98.45861
27121,78209,17804,71538,42045,1485.7,San Antonio,TX,Texas,29.48906,-98.45671
27122,78210,12754,36583,36723,1913.9,San Antonio,TX,Texas,29.396009999999997,-98.46437
27123,78211,9015,36202,32568,1200.0,San Antonio,TX,Texas,29.346420000000002,-98.56314
27124,78212,10784,42789,29225,1622.9,San Antonio,TX,Texas,29.4646,-98.49266
27125,78213,16286,42708,43931,1948.2,San Antonio,TX,Texas,29.51693,-98.52360999999999
27126,78214,7555,35072,26946,671.9,San Antonio,TX,Texas,29.326520000000002,-98.46938
27127,78215,1619,59078,2974,395.5,San Antonio,TX,Texas,29.44125,-98.48048
27128,78216,17369,46186,41765,1087.3,San Antonio,TX,Texas,29.536459999999998,-98.4892
27129,78217,13986,45098,33960,1183.7,San Antonio,TX,Texas,29.54045,-98.42007
27130,78218,12348,40406,36359,1042.3,San Antonio,TX,Texas,29.4915,-98.4011
27131,78219,5718,32795,16897,427.2,San Antonio,TX,Texas,29.442040000000002,-98.38753
27132,78220,5483,28633,16348,664.2,San Antonio,TX,Texas,29.41674,-98.39321
27133,78221,11591,39531,39523,456.7,San Antonio,TX,Texas,29.280179999999998,-98.47825999999999
27134,78222,7150,48033,25574,342.3,San Antonio,TX,Texas,29.36614,-98.37786
27135,78223,17603,40326,55088,472.2,San Antonio,TX,Texas,29.3122,-98.39089
27136,78224,5598,47919,20795,307.2,San Antonio,TX,Texas,29.29428,-98.53945
27137,78225,4289,33057,13915,2564.5,San Antonio,TX,Texas,29.387990000000002,-98.52601999999999
27138,78226,2365,30199,7109,359.4,San Antonio,TX,Texas,29.38373,-98.5691
27139,78227,14414,38804,49907,1288.3,San Antonio,TX,Texas,29.406259999999996,-98.62941
27140,78228,18808,39317,62126,2073.0,San Antonio,TX,Texas,29.46095,-98.57200999999999
27141,78229,14014,38837,31771,1939.4,San Antonio,TX,Texas,29.50555,-98.5722
27142,78230,18555,59170,45369,1448.3,San Antonio,TX,Texas,29.546129999999998,-98.55551
27143,78231,3374,77045,8536,790.0,San Antonio,TX,Texas,29.578059999999997,-98.54271
27144,78232,15784,70997,37732,1128.0,San Antonio,TX,Texas,29.58813,-98.47482
27145,78233,16942,56174,48507,1284.1,San Antonio,TX,Texas,29.55554,-98.36174
27146,78234,912,62938,5430,605.0,Jbsa Ft Sam Houston,TX,Texas,29.460390000000004,-98.43924
27147,78235,419,65069,1176,131.5,San Antonio,TX,Texas,29.346040000000002,-98.44367
27148,78236,412,73859,6882,423.3,Jbsa Lackland,TX,Texas,29.378109999999996,-98.64431
27149,78237,10856,28273,39349,1934.0,San Antonio,TX,Texas,29.42111,-98.56936
27150,78238,9262,45463,25052,944.9,San Antonio,TX,Texas,29.471420000000002,-98.61823000000001
27151,78239,9086,59844,29255,1670.8,San Antonio,TX,Texas,29.5168,-98.363
27152,78240,23773,52779,59502,1741.8,San Antonio,TX,Texas,29.52465,-98.60749
27153,78242,8855,40789,34844,1541.4,San Antonio,TX,Texas,29.35068,-98.60741
27154,78243,0,40789,424,194.8,San Antonio,TX,Texas,29.371679999999998,-98.59514
27155,78244,9160,60940,32474,1278.7,San Antonio,TX,Texas,29.4738,-98.35006
27156,78245,20715,63269,76177,656.8,San Antonio,TX,Texas,29.403959999999998,-98.73079
27157,78247,17632,72719,53315,1156.2,San Antonio,TX,Texas,29.585490000000004,-98.40706
27158,78248,5543,104132,14369,1343.4,San Antonio,TX,Texas,29.590429999999998,-98.52525
27159,78249,19314,62747,59508,1296.0,San Antonio,TX,Texas,29.567940000000004,-98.61344
27160,78250,18796,64826,60967,2207.4,San Antonio,TX,Texas,29.503190000000004,-98.66622
27161,78251,19954,65172,60107,1258.3,San Antonio,TX,Texas,29.46217,-98.67596999999999
27162,78252,2415,56349,12153,82.3,San Antonio,TX,Texas,29.34095,-98.70525
27163,78253,12417,96847,44036,206.2,San Antonio,TX,Texas,29.46742,-98.79061
27164,78254,16376,82330,58540,639.3,San Antonio,TX,Texas,29.536920000000002,-98.73779
27165,78255,4358,120814,14703,229.0,San Antonio,TX,Texas,29.65431,-98.66554000000001
27166,78256,3577,101140,11464,304.5,San Antonio,TX,Texas,29.623040000000003,-98.62635
27167,78257,2186,120955,6521,39.2,San Antonio,TX,Texas,29.66125,-98.58357
27168,78258,15977,104802,46418,987.2,San Antonio,TX,Texas,29.6337,-98.49605
27169,78259,8832,93002,26508,634.2,San Antonio,TX,Texas,29.6263,-98.42781
27170,78260,8539,116854,27696,432.8,San Antonio,TX,Texas,29.696659999999998,-98.48745
27171,78261,5506,102860,17127,174.7,San Antonio,TX,Texas,29.69179,-98.40194
27172,78263,1666,66379,5208,49.2,San Antonio,TX,Texas,29.35945,-98.30933
27173,78264,2888,49855,11174,72.2,San Antonio,TX,Texas,29.18832,-98.50115
27174,78266,2367,114003,6633,57.4,San Antonio,TX,Texas,29.653859999999998,-98.33055999999999
27175,78330,345,42438,899,19.4,Agua Dulce,TX,Texas,27.74268,-97.91564
27176,78332,9597,41112,28953,22.2,Alice,TX,Texas,27.718429999999998,-98.14284
27177,78335,0,41112,0,6.3,Aransas Pass,TX,Texas,27.87319,-97.09231
27178,78336,4502,40759,11436,94.1,Aransas Pass,TX,Texas,27.942809999999998,-97.18347
27179,78338,10,53333,51,0.6,Armstrong,TX,Texas,26.89255,-97.76259
27180,78339,171,62917,330,245.4,Banquete,TX,Texas,27.8051,-97.79225
27181,78340,188,52500,440,6.8,Bayside,TX,Texas,28.12487,-97.21094000000001
27182,78341,864,32143,2107,2.8,Benavides,TX,Texas,27.629920000000002,-98.48907
27183,78342,124,40521,427,83.3,Ben Bolt,TX,Texas,27.659940000000002,-98.07565
27184,78343,1496,50172,4278,10.6,Bishop,TX,Texas,27.6194,-97.74459
27185,78344,116,50172,353,1.5,Bruni,TX,Texas,27.480040000000002,-98.86471999999999
27186,78349,248,50172,603,1.5,Concepcion,TX,Texas,27.37535,-98.29991
27187,78351,120,31875,366,111.8,Driscoll,TX,Texas,27.67312,-97.75971
27188,78352,81,31875,487,44.0,Edroy,TX,Texas,27.962909999999997,-97.67900999999999
27189,78353,118,22391,274,0.8,Encino,TX,Texas,26.88252,-98.22368
27190,78355,1992,25636,7156,8.0,Falfurrias,TX,Texas,27.19012,-98.20251
27191,78357,921,53891,2867,4.0,Freer,TX,Texas,27.84383,-98.6217
27192,78358,321,37933,561,521.8,Fulton,TX,Texas,28.068309999999997,-97.04422
27193,78359,657,47868,2065,279.0,Gregory,TX,Texas,27.92357,-97.28712
27194,78361,1610,31990,5386,1.8,Hebbronville,TX,Texas,27.104340000000004,-98.78676
27195,78362,3555,58565,10184,192.1,Ingleside,TX,Texas,27.86644,-97.20200000000001
27196,78363,10454,41076,29949,76.9,Kingsville,TX,Texas,27.44952,-97.86265999999999
27197,78368,3271,41830,9725,16.5,Mathis,TX,Texas,28.105459999999997,-97.8103
27198,78369,139,26477,393,1.6,Mirando City,TX,Texas,27.36791,-98.99744
27199,78370,1549,52209,4846,20.3,Odem,TX,Texas,27.94872,-97.60099
27200,78371,118,57500,271,0.7,Oilton,TX,Texas,27.628290000000003,-98.95939
27201,78372,1773,36373,6174,9.8,Orange Grove,TX,Texas,27.98728,-98.0559
27202,78373,1993,53113,4174,83.1,Port Aransas,TX,Texas,27.770809999999997,-97.12146
27203,78374,6141,64057,17885,135.0,Portland,TX,Texas,27.89798,-97.37805
27204,78375,1020,36993,2956,12.6,Premont,TX,Texas,27.394479999999998,-98.14464
27205,78376,271,36850,655,0.9,Realitos,TX,Texas,27.418440000000004,-98.51401
27206,78377,1398,50688,3712,3.2,Refugio,TX,Texas,28.35557,-97.15776
27207,78379,503,56917,1471,7.5,Riviera,TX,Texas,27.302229999999998,-97.79593
27208,78380,7556,46709,24438,26.6,Robstown,TX,Texas,27.789040000000004,-97.74623000000001
27209,78382,8139,47039,21578,74.2,Rockport,TX,Texas,28.143890000000003,-97.05081
27210,78383,1624,56225,3958,8.9,Sandia,TX,Texas,28.09163,-97.96376
27211,78384,1793,23480,5622,5.6,San Diego,TX,Texas,27.85315,-98.37031
27212,78385,124,24375,523,0.5,Sarita,TX,Texas,27.176479999999998,-97.82556
27213,78387,3276,51953,9481,17.2,Sinton,TX,Texas,28.09173,-97.54469
27214,78389,526,36705,1641,4.7,Skidmore,TX,Texas,28.248990000000003,-97.6607
27215,78390,1806,39149,5416,12.7,Taft,TX,Texas,27.998890000000003,-97.32982
27216,78391,76,50833,244,7.2,Tynan,TX,Texas,28.18201,-97.73277
27217,78393,751,56250,2166,5.6,Woodsboro,TX,Texas,28.19994,-97.36805
27218,78401,1811,24676,5402,966.0,Corpus Christi,TX,Texas,27.798140000000004,-97.40096
27219,78402,155,68264,231,191.2,Corpus Christi,TX,Texas,27.82253,-97.3967
27220,78404,7170,41513,18376,2142.0,Corpus Christi,TX,Texas,27.76805,-97.39899
27221,78405,5326,27744,15326,1282.4,Corpus Christi,TX,Texas,27.77425,-97.43876
27222,78406,364,53804,2074,42.4,Corpus Christi,TX,Texas,27.77125,-97.51879
27223,78407,1202,40776,3078,282.1,Corpus Christi,TX,Texas,27.810809999999996,-97.43897
27224,78408,4129,36484,11787,1048.2,Corpus Christi,TX,Texas,27.795,-97.44693000000001
27225,78409,972,55333,2678,95.8,Corpus Christi,TX,Texas,27.809409999999996,-97.52283
27226,78410,9464,66336,28065,445.8,Corpus Christi,TX,Texas,27.83848,-97.59654
27227,78411,10166,53341,25999,1804.9,Corpus Christi,TX,Texas,27.729459999999996,-97.38566999999999
27228,78412,14707,47591,40268,1580.0,Corpus Christi,TX,Texas,27.70386,-97.34302
27229,78413,15007,72522,40778,1777.7,Corpus Christi,TX,Texas,27.68352,-97.40538000000001
27230,78414,13884,83847,39642,811.9,Corpus Christi,TX,Texas,27.6603,-97.36893
27231,78415,13513,42995,40439,146.3,Corpus Christi,TX,Texas,27.6566,-97.48182
27232,78416,5093,36653,15635,2042.0,Corpus Christi,TX,Texas,27.75202,-97.43651
27233,78417,1347,45873,4558,177.0,Corpus Christi,TX,Texas,27.73965,-97.46681
27234,78418,12510,64167,30629,265.2,Corpus Christi,TX,Texas,27.6155,-97.26563
27235,78419,204,51518,793,208.7,Corpus Christi,TX,Texas,27.694909999999997,-97.26889
27236,78501,20766,34853,63554,1541.1,Mcallen,TX,Texas,26.21583,-98.23917
27237,78503,6585,32968,22034,494.1,Mcallen,TX,Texas,26.16531,-98.24764
27238,78504,17107,63158,56000,1063.5,Mcallen,TX,Texas,26.271990000000002,-98.23657
27239,78516,9371,32854,35097,342.3,Alamo,TX,Texas,26.14583,-98.11938
27240,78520,18022,32612,62414,627.8,Brownsville,TX,Texas,25.96396,-97.55009
27241,78521,25228,28935,92108,389.0,Brownsville,TX,Texas,25.95038,-97.32167
27242,78526,12687,53757,46799,371.6,Brownsville,TX,Texas,25.99101,-97.43946
27243,78535,213,53757,747,183.6,Combes,TX,Texas,26.25422,-97.74283
27244,78536,99,53757,275,2.9,Delmita,TX,Texas,26.649259999999998,-98.4511
27245,78537,11856,27961,47346,243.8,Donna,TX,Texas,26.161929999999998,-98.0567
27246,78538,3093,27996,11524,57.9,Edcouch,TX,Texas,26.372759999999996,-97.97821
27247,78539,10974,55507,35321,904.5,Edinburg,TX,Texas,26.27915,-98.18321
27248,78541,12922,33829,44680,56.7,Edinburg,TX,Texas,26.448079999999997,-98.2842
27249,78542,16874,36538,75569,143.8,Edinburg,TX,Texas,26.451990000000002,-98.08433000000001
27250,78543,2333,31994,9118,548.1,Elsa,TX,Texas,26.29737,-97.99996999999999
27251,78545,150,31994,572,16.2,Falcon Heights,TX,Texas,26.59041,-99.11813000000001
27252,78548,163,31994,727,66.6,Grulla,TX,Texas,26.270770000000002,-98.65456
27253,78549,262,16000,861,13.8,Hargill,TX,Texas,26.46091,-98.03375
27254,78550,16665,36069,52216,214.7,Harlingen,TX,Texas,26.25668,-97.66671
27255,78552,11775,48900,38553,267.8,Harlingen,TX,Texas,26.19515,-97.75029
27256,78557,3486,33627,14022,413.0,Hidalgo,TX,Texas,26.10688,-98.24342
27257,78558,266,34593,1000,250.9,La Blanca,TX,Texas,26.29962,-98.03525
27258,78559,3826,41422,12709,139.7,La Feria,TX,Texas,26.14816,-97.83135
27259,78560,1328,38871,5084,124.8,La Joya,TX,Texas,26.246209999999998,-98.49434000000001
27260,78561,175,29712,688,164.8,Lasara,TX,Texas,26.47802,-97.91812
27261,78562,798,29605,4163,43.8,La Villa,TX,Texas,26.2936,-97.89878
27262,78563,73,40446,190,0.6,Linn,TX,Texas,26.65735,-98.25679000000001
27263,78564,38,40446,207,1.7,Lopeno,TX,Texas,26.673470000000002,-99.10304000000001
27264,78565,73,26080,112,29.2,Los Ebanos,TX,Texas,26.243509999999997,-98.55199
27265,78566,4749,40008,18249,54.5,Los Fresnos,TX,Texas,26.14669,-97.40331
27266,78567,175,20938,495,111.5,Los Indios,TX,Texas,26.051920000000003,-97.73931999999999
27267,78569,1185,34572,4092,11.7,Lyford,TX,Texas,26.37182,-97.74311999999999
27268,78570,9049,32424,34608,168.4,Mercedes,TX,Texas,26.1748,-97.91091
27269,78572,24234,40705,80213,374.6,Mission,TX,Texas,26.2281,-98.37665
27270,78573,9660,35740,38839,394.7,Mission,TX,Texas,26.29366,-98.30077
27271,78574,15286,34511,62040,374.6,Mission,TX,Texas,26.318929999999998,-98.37006
27272,78575,2838,52150,12490,252.1,Olmito,TX,Texas,26.02475,-97.52767
27273,78576,2590,21825,10971,88.1,Penitas,TX,Texas,26.307140000000004,-98.47605
27274,78577,21433,39388,77835,861.2,Pharr,TX,Texas,26.150470000000002,-98.19104
27275,78578,4373,36191,11677,80.7,Port Isabel,TX,Texas,26.053079999999998,-97.31838
27276,78579,1112,44886,5642,211.1,Progreso,TX,Texas,26.08664,-97.95966
27277,78580,3770,28271,14719,23.9,Raymondville,TX,Texas,26.48667,-97.73793
27278,78582,10623,30634,42582,24.0,Rio Grande City,TX,Texas,26.555559999999996,-98.73563
27279,78583,2567,34189,7322,28.9,Rio Hondo,TX,Texas,26.26418,-97.48613
27280,78584,5115,21127,19270,29.4,Roma,TX,Texas,26.578559999999996,-98.98753
27281,78585,125,13348,291,15.1,Salineno,TX,Texas,26.52601,-99.12132
27282,78586,15606,29535,56284,122.4,San Benito,TX,Texas,26.105079999999997,-97.63109
27283,78588,66,29535,204,2.4,San Isidro,TX,Texas,26.73785,-98.39723000000001
27284,78589,10499,35695,41628,706.0,San Juan,TX,Texas,26.16789,-98.15483
27285,78590,72,26875,366,40.5,San Perlita,TX,Texas,26.506,-97.6521
27286,78591,84,45625,303,0.8,Santa Elena,TX,Texas,26.580740000000002,-98.51371999999999
27287,78592,282,31339,840,92.4,Santa Maria,TX,Texas,26.06523,-97.84603
27288,78593,1596,26705,6008,62.7,Santa Rosa,TX,Texas,26.273840000000003,-97.82223
27289,78594,491,19116,1815,415.2,Sebastian,TX,Texas,26.345190000000002,-97.79489000000001
27290,78595,1747,24012,6053,156.8,Sullivan City,TX,Texas,26.29144,-98.54548
27291,78596,18746,34339,65885,415.3,Weslaco,TX,Texas,26.15805,-97.98925
27292,78597,1586,45060,2839,123.7,South Padre Island,TX,Texas,26.2491,-97.19744
27293,78598,46,45060,88,15.5,Port Mansfield,TX,Texas,26.55777,-97.43679
27294,78602,9098,58509,27958,50.2,Bastrop,TX,Texas,30.123829999999998,-97.3284
27295,78605,1938,63154,6110,11.7,Bertram,TX,Texas,30.782190000000003,-98.04562
27296,78606,2094,47500,5460,8.2,Blanco,TX,Texas,30.0926,-98.46684
27297,78607,62,21875,41,5.3,Bluffton,TX,Texas,30.8244,-98.47561999999999
27298,78608,162,108110,443,4.3,Briggs,TX,Texas,30.935270000000003,-97.93381
27299,78609,949,40574,2044,33.1,Buchanan Dam,TX,Texas,30.76313,-98.44875
27300,78610,11243,76623,35142,98.2,Buda,TX,Texas,30.07722,-97.83740999999999
27301,78611,4598,54088,13313,18.0,Burnet,TX,Texas,30.79177,-98.26016
27302,78612,3824,59894,13852,47.1,Cedar Creek,TX,Texas,30.0942,-97.48683
27303,78613,25202,96857,79699,892.6,Cedar Park,TX,Texas,30.50395,-97.82463
27304,78614,235,65703,577,3.5,Cost,TX,Texas,29.41743,-97.59346
27305,78615,359,43988,1229,9.5,Coupland,TX,Texas,30.46862,-97.38361
27306,78616,2372,53457,8285,24.9,Dale,TX,Texas,29.94013,-97.56200000000001
27307,78617,6520,52819,28558,123.5,Del Valle,TX,Texas,30.14718,-97.59615
27308,78618,143,80139,331,0.8,Doss,TX,Texas,30.477729999999998,-99.16514000000001
27309,78619,1439,117212,4476,30.3,Driftwood,TX,Texas,30.11223,-98.03326
27310,78620,5445,98125,16882,32.2,Dripping Springs,TX,Texas,30.218940000000003,-98.12895
27311,78621,7276,58730,23496,44.8,Elgin,TX,Texas,30.3385,-97.36146
27312,78622,79,51979,195,138.4,Fentress,TX,Texas,29.753970000000002,-97.77604000000001
27313,78623,329,60208,921,15.3,Fischer,TX,Texas,29.97297,-98.23303
27314,78624,9050,57104,21945,11.7,Fredericksburg,TX,Texas,30.281509999999997,-98.87711999999999
27315,78626,10167,62860,33626,107.8,Georgetown,TX,Texas,30.665390000000002,-97.59735
27316,78628,10823,84147,32946,124.9,Georgetown,TX,Texas,30.641090000000002,-97.75111
27317,78629,4300,48507,12047,10.8,Gonzales,TX,Texas,29.477209999999996,-97.45170999999999
27318,78631,1097,50750,2856,2.8,Harper,TX,Texas,30.33775,-99.3053
27319,78632,367,43750,955,3.6,Harwood,TX,Texas,29.69633,-97.47046999999999
27320,78633,11332,74375,25847,90.8,Georgetown,TX,Texas,30.741999999999997,-97.75434
27321,78634,8805,77092,30934,138.2,Hutto,TX,Texas,30.55906,-97.54472
27322,78635,66,72012,464,3.6,Hye,TX,Texas,30.21084,-98.55965
27323,78636,1541,60226,3722,4.1,Johnson City,TX,Texas,30.30504,-98.41888
27324,78638,843,54514,2304,6.8,Kingsbury,TX,Texas,29.656909999999996,-97.79496999999999
27325,78639,3272,41230,8409,64.3,Kingsland,TX,Texas,30.66282,-98.44043
27326,78640,16074,69014,56645,181.0,Kyle,TX,Texas,29.99495,-97.82813
27327,78641,18662,88562,65654,135.3,Leander,TX,Texas,30.561759999999996,-97.91516999999999
27328,78642,3431,85896,11817,36.5,Liberty Hill,TX,Texas,30.697259999999996,-97.94693000000001
27329,78643,2257,53825,6265,3.4,Llano,TX,Texas,30.69023,-98.69483000000001
27330,78644,5848,58005,18274,35.3,Lockhart,TX,Texas,29.870490000000004,-97.67528
27331,78645,4600,75761,11254,118.9,Leander,TX,Texas,30.449009999999998,-97.96998
27332,78648,2919,43385,8150,20.4,Luling,TX,Texas,29.691059999999997,-97.6345
27333,78650,573,59769,1672,9.2,Mc Dade,TX,Texas,30.29938,-97.21842
27334,78652,1913,87520,5504,99.6,Manchaca,TX,Texas,30.13281,-97.87467
27335,78653,6332,66752,22804,60.4,Manor,TX,Texas,30.33942,-97.52362
27336,78654,7111,56488,18450,33.8,Marble Falls,TX,Texas,30.572340000000004,-98.20729
27337,78655,1115,57009,3480,29.7,Martindale,TX,Texas,29.81445,-97.84019
27338,78656,806,45260,2157,41.0,Maxwell,TX,Texas,29.90046,-97.80866999999999
27339,78657,2614,73472,5792,53.9,Horseshoe Bay,TX,Texas,30.53097,-98.37773
27340,78659,1000,64808,3061,9.9,Paige,TX,Texas,30.208890000000004,-97.1236
27341,78660,28469,81693,89830,584.7,Pflugerville,TX,Texas,30.443040000000003,-97.5955
27342,78661,152,46250,345,51.2,Prairie Lea,TX,Texas,29.725590000000004,-97.75364
27343,78662,869,80315,2298,11.0,Red Rock,TX,Texas,29.935229999999997,-97.43422
27344,78663,348,74397,846,2.3,Round Mountain,TX,Texas,30.42067,-98.33532
27345,78664,20346,67462,62183,1232.9,Round Rock,TX,Texas,30.50477,-97.64581
27346,78665,14246,92511,48362,740.7,Round Rock,TX,Texas,30.544890000000002,-97.64379
27347,78666,27735,38100,79276,139.6,San Marcos,TX,Texas,29.879579999999997,-97.96642
27348,78669,4254,100862,12106,24.0,Spicewood,TX,Texas,30.422629999999998,-98.12241
27349,78670,66,46500,115,22.8,Staples,TX,Texas,29.77133,-97.82003
27350,78671,271,46500,759,5.4,Stonewall,TX,Texas,30.21635,-98.62376
27351,78672,623,50817,1173,27.1,Tow,TX,Texas,30.859659999999998,-98.4711
27352,78675,154,62813,340,1.0,Willow City,TX,Texas,30.445890000000002,-98.68496999999999
27353,78676,5539,71051,12868,29.0,Wimberley,TX,Texas,30.03288,-98.1459
27354,78677,18,55000,19,1.4,Wrightsboro,TX,Texas,29.349970000000003,-97.58022
27355,78681,17274,100622,56959,899.4,Round Rock,TX,Texas,30.53345,-97.72475
27356,78701,4855,112201,9427,1621.8,Austin,TX,Texas,30.270490000000002,-97.74235
27357,78702,8937,54053,23389,1648.1,Austin,TX,Texas,30.263270000000002,-97.71432
27358,78703,9723,98553,20890,1366.4,Austin,TX,Texas,30.29409,-97.76571
27359,78704,23213,66262,48486,1871.5,Austin,TX,Texas,30.24315,-97.76536999999999
27360,78705,8370,15309,33948,5511.2,Austin,TX,Texas,30.29437,-97.73855
27361,78712,0,15309,860,1042.9,Austin,TX,Texas,30.285020000000003,-97.73477
27362,78717,9846,104167,30218,674.4,Austin,TX,Texas,30.48988,-97.75371
27363,78719,500,46833,1815,36.6,Austin,TX,Texas,30.14483,-97.67083000000001
27364,78721,4197,41611,12492,1191.6,Austin,TX,Texas,30.27005,-97.68365
27365,78722,3111,69267,7110,1505.5,Austin,TX,Texas,30.28997,-97.71465
27366,78723,12518,49606,34569,1575.7,Austin,TX,Texas,30.304270000000002,-97.6857
27367,78724,6360,45158,24779,338.9,Austin,TX,Texas,30.2944,-97.61415
27368,78725,2544,62172,7886,133.1,Austin,TX,Texas,30.235809999999997,-97.60837
27369,78726,5554,88322,13867,465.2,Austin,TX,Texas,30.42949,-97.84206999999999
27370,78727,12937,74458,29509,1202.7,Austin,TX,Texas,30.4295,-97.71741
27371,78728,10029,55603,21480,966.4,Austin,TX,Texas,30.45655,-97.68986
27372,78729,12622,73047,29315,1139.7,Austin,TX,Texas,30.45842,-97.75595
27373,78730,3678,108750,9186,210.7,Austin,TX,Texas,30.364890000000003,-97.83731
27374,78731,12556,89099,27175,1097.0,Austin,TX,Texas,30.34736,-97.76847
27375,78732,5689,142612,17849,407.4,Austin,TX,Texas,30.37912,-97.8931
27376,78733,2920,136563,8611,295.4,Austin,TX,Texas,30.32323,-97.87609
27377,78734,7392,107827,18745,339.1,Austin,TX,Texas,30.378529999999998,-97.94960999999999
27378,78735,7193,102551,17923,303.1,Austin,TX,Texas,30.2659,-97.86658
27379,78736,3023,107467,9047,92.5,Austin,TX,Texas,30.2611,-97.95944
27380,78737,5305,127136,16160,122.9,Austin,TX,Texas,30.187790000000003,-97.95966
27381,78738,5964,123836,15589,275.7,Austin,TX,Texas,30.31942,-97.95838
27382,78739,6367,147736,20312,567.5,Austin,TX,Texas,30.17845,-97.88869
27383,78741,20758,39049,52716,2285.4,Austin,TX,Texas,30.230490000000003,-97.71401
27384,78742,218,33182,828,54.9,Austin,TX,Texas,30.24413,-97.6583
27385,78744,14345,47073,48969,771.6,Austin,TX,Texas,30.18277,-97.7292
27386,78745,25857,60567,62771,1607.4,Austin,TX,Texas,30.20685,-97.79738
27387,78746,10848,136138,28495,461.2,Austin,TX,Texas,30.297290000000004,-97.81054
27388,78747,6364,79500,20166,240.6,Austin,TX,Texas,30.12653,-97.74016999999999
27389,78748,18820,74176,50997,1238.0,Austin,TX,Texas,30.16538,-97.82343
27390,78749,15215,92313,37774,1320.9,Austin,TX,Texas,30.213759999999997,-97.85821
27391,78750,11713,81061,30847,772.0,Austin,TX,Texas,30.41828,-97.80246
27392,78751,7463,54129,15805,2315.7,Austin,TX,Texas,30.31082,-97.72274
27393,78752,7932,41486,21324,2086.6,Austin,TX,Texas,30.3318,-97.70425999999999
27394,78753,19947,45983,59085,1751.3,Austin,TX,Texas,30.382040000000003,-97.67361
27395,78754,8009,64114,24408,438.1,Austin,TX,Texas,30.35575,-97.64482
27396,78756,4246,73578,8323,1661.7,Austin,TX,Texas,30.32227,-97.74016999999999
27397,78757,10746,65709,24823,1673.7,Austin,TX,Texas,30.35158,-97.73252
27398,78758,19397,50018,47470,1832.3,Austin,TX,Texas,30.387990000000002,-97.70684
27399,78759,20240,76749,42524,1079.0,Austin,TX,Texas,30.40268,-97.76105
27400,78801,6970,40837,22647,10.3,Uvalde,TX,Texas,29.356640000000002,-99.87147
27401,78802,163,90015,251,7.7,Uvalde,TX,Texas,29.15502,-99.88181999999999
27402,78827,420,24271,1052,4.6,Asherton,TX,Texas,28.424670000000003,-99.73536999999999
27403,78828,31,24271,81,0.6,Barksdale,TX,Texas,29.86443,-100.01737
27404,78829,312,14309,1274,0.9,Batesville,TX,Texas,28.88992,-99.5591
27405,78830,258,19643,887,1.5,Big Wells,TX,Texas,28.525370000000002,-99.50854
27406,78832,1200,34926,3675,1.3,Brackettville,TX,Texas,29.390729999999998,-100.41626
27407,78833,496,32000,1536,2.1,Camp Wood,TX,Texas,29.693620000000003,-100.0589
27408,78834,2721,33295,8549,5.4,Carrizo Springs,TX,Texas,28.46432,-99.92139
27409,78836,64,33295,162,0.2,Catarina,TX,Texas,28.296329999999998,-99.70453
27410,78837,76,33295,236,0.1,Comstock,TX,Texas,29.833959999999998,-101.21497
27411,78838,104,42841,156,2.4,Concan,TX,Texas,29.5291,-99.74382
27412,78839,2706,28333,9223,9.2,Crystal City,TX,Texas,28.71397,-99.81652
27413,78840,15070,44659,48143,19.5,Del Rio,TX,Texas,29.742109999999997,-100.88273000000001
27414,78843,14,44659,577,27.0,Laughlin Afb,TX,Texas,29.35687,-100.77863
27415,78850,415,52708,1305,1.6,D Hanis,TX,Texas,29.2803,-99.32772
27416,78851,11,52708,33,0.0,Dryden,TX,Texas,30.004509999999996,-101.93072
27417,78852,15947,37667,56838,35.8,Eagle Pass,TX,Texas,28.752059999999997,-100.31076
27418,78860,45,37667,23,1.8,El Indio,TX,Texas,28.4824,-100.29500999999999
27419,78861,3743,56131,13965,11.5,Hondo,TX,Texas,29.4267,-99.15448
27420,78870,335,34632,847,3.2,Knippa,TX,Texas,29.299120000000002,-99.62906
27421,78871,18,34632,56,0.0,Langtry,TX,Texas,29.999270000000003,-101.64943000000001
27422,78872,531,24353,1647,4.0,La Pryor,TX,Texas,28.925890000000003,-99.88006999999999
27423,78873,645,35694,1908,3.0,Leakey,TX,Texas,29.76653,-99.73619000000001
27424,78877,364,35694,777,6.4,Quemado,TX,Texas,28.947340000000004,-100.59231
27425,78879,82,35694,137,2.3,Rio Frio,TX,Texas,29.647779999999997,-99.67588
27426,78880,539,43750,1812,0.4,Rocksprings,TX,Texas,29.979779999999998,-100.28849
27427,78881,749,36875,2122,3.7,Sabinal,TX,Texas,29.38703,-99.52982
