,state,town,poverty,hs_completion,townstate,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng,crime_rate
12240,Nevada,Silver Springs,15.7,86.8,"Silver Springs, Nevada",89429,2776,41694,7278,17.5,Silver Springs,NV,Nevada,39.36397,-119.30531,
12241,Nevada,Sparks,11.1,86.8,"Sparks, Nevada",89431,14379,41267,38601,1443.4,Sparks,NV,Nevada,39.54046,-119.7495,
12242,Nevada,Sparks,11.1,86.8,"Sparks, Nevada",89434,10505,60639,25795,328.2,Sparks,NV,Nevada,39.53212,-119.64031,
12243,Nevada,Sparks,11.1,86.8,"Sparks, Nevada",89436,15104,82881,42038,348.7,Sparks,NV,Nevada,39.60434,-119.68779,
12244,Nevada,Sparks,11.1,86.8,"Sparks, Nevada",89441,4292,85258,12832,107.4,Sparks,NV,Nevada,39.67635,-119.6758,
12245,Nevada,Spring Creek,4.7,94.6,"Spring Creek, Nevada",89815,4961,94340,14368,8.2,Spring Creek,NV,Nevada,40.61715,-115.59563,
12246,Nevada,Stateline,14.2,81.7,"Stateline, Nevada",89449,1522,53846,3091,115.2,Stateline,NV,Nevada,38.96431,-119.90684,
12247,Nevada,Sun Valley,16.3,71.7,"Sun Valley, Nevada",89433,6822,49579,21404,501.9,Sun Valley,NV,Nevada,39.60897,-119.77665,
12248,Nevada,Tonopah,16,92.8,"Tonopah, Nevada",89049,1332,37609,2554,0.6,Tonopah,NV,Nevada,38.36444,-116.26153,
12249,Nevada,Valmy,0,100.0,"Valmy, Nevada",89438,36,82881,108,0.4,Valmy,NV,Nevada,40.77331,-117.1078,
12250,Nevada,Verdi,5.7,94.5,"Verdi, Nevada",89439,667,56917,1355,37.5,Verdi,NV,Nevada,39.52955,-120.00394,
12251,Nevada,Virginia City,21.1,98.6,"Virginia City, Nevada",89440,365,55927,902,25.3,Virginia City,NV,Nevada,39.29646,-119.65876000000002,
12252,Nevada,Wadsworth,25.9,84.3,"Wadsworth, Nevada",89442,435,41758,1125,2.7,Wadsworth,NV,Nevada,39.65972,-119.42131,
12253,Nevada,Washoe Valley,5.6,94.7,"Washoe Valley, Nevada",89704,1765,86815,3782,21.6,Washoe Valley,NV,Nevada,39.26682,-119.8174,
12254,Nevada,Wells,3,85.4,"Wells, Nevada",89835,752,58182,1732,0.3,Wells,NV,Nevada,41.11471,-114.85451,
12255,Nevada,West Wendover,15.5,54.0,"West Wendover, Nevada",89883,1332,48615,4320,5.8,West Wendover,NV,Nevada,40.7255,-114.24176,169.0
12256,Nevada,Winnemucca,10.2,82.9,"Winnemucca, Nevada",89445,5923,73470,16189,1.6,Winnemucca,NV,Nevada,41.16908,-118.2742,176.0
12257,Nevada,Winnemucca,10.2,82.9,"Winnemucca, Nevada",89446,0,73470,0,3.0,Winnemucca,NV,Nevada,41.21706,-117.87032,176.0
12258,Nevada,Yerington,14.1,69.6,"Yerington, Nevada",89447,3304,42946,7519,4.0,Yerington,NV,Nevada,38.81219,-119.1312,20.0
12259,Nevada,Zephyr Cove,16.7,94.2,"Zephyr Cove, Nevada",89448,696,75833,1442,53.3,Zephyr Cove,NV,Nevada,39.00784,-119.92412,
12260,New Hampshire,Alton,0,100.0,"Alton, New Hampshire",3809,1392,74400,3660,35.2,Alton,NH,New Hampshire,43.45371,-71.21236999999998,46.0
12261,New Hampshire,Amherst,5.9,97.9,"Amherst, New Hampshire",3031,4081,125445,11393,126.1,Amherst,NH,New Hampshire,42.87036,-71.6079,135.0
12262,New Hampshire,Antrim,14,91.4,"Antrim, New Hampshire",3440,997,62614,3015,28.7,Antrim,NH,New Hampshire,43.05397,-71.98233,23.0
12263,New Hampshire,Ashland,22.5,96.8,"Ashland, New Hampshire",3217,924,42300,2142,73.2,Ashland,NH,New Hampshire,43.7153,-71.63091,34.0
12264,New Hampshire,Bartlett,14.3,100.0,"Bartlett, New Hampshire",3812,321,34561,577,5.3,Bartlett,NH,New Hampshire,44.0806,-71.29205,52.0
12265,New Hampshire,Belmont,7.9,69.3,"Belmont, New Hampshire",3220,2821,64926,7453,93.7,Belmont,NH,New Hampshire,43.46768,-71.47519,159.0
12266,New Hampshire,Bennington,7.1,95.5,"Bennington, New Hampshire",3442,584,59881,1407,50.7,Bennington,NH,New Hampshire,43.01242,-71.90819,17.0
12267,New Hampshire,Berlin,19.4,86.7,"Berlin, New Hampshire",3570,3941,37969,10382,36.8,Berlin,NH,New Hampshire,44.49905,-71.15716,198.0
12268,New Hampshire,Bethlehem,12.7,93.7,"Bethlehem, New Hampshire",3574,1094,54500,2568,10.8,Bethlehem,NH,New Hampshire,44.25344000000001,-71.59886,21.0
12269,New Hampshire,Bradford,14.2,92.9,"Bradford, New Hampshire",3221,886,62381,2190,17.5,Bradford,NH,New Hampshire,43.25177,-71.96172,12.0
12270,New Hampshire,Bristol,12.8,91.9,"Bristol, New Hampshire",3222,2272,55424,5855,28.4,Bristol,NH,New Hampshire,43.6275,-71.78286,44.0
12271,New Hampshire,Canaan,13.1,96.1,"Canaan, New Hampshire",3741,1522,64023,4033,21.1,Canaan,NH,New Hampshire,43.67188,-72.01584,
12272,New Hampshire,Center Ossipee,17.6,69.7,"Center Ossipee, New Hampshire",3814,1077,34750,2353,28.5,Center Ossipee,NH,New Hampshire,43.76918,-71.18481,
12273,New Hampshire,Center Sandwich,30.4,100.0,"Center Sandwich, New Hampshire",3227,464,73750,979,5.5,Center Sandwich,NH,New Hampshire,43.82773,-71.46772,
12274,New Hampshire,Charlestown,1.3,96.1,"Charlestown, New Hampshire",3603,2217,50699,5290,49.0,Charlestown,NH,New Hampshire,43.25149,-72.38133,60.0
12275,New Hampshire,Claremont,13.2,88.2,"Claremont, New Hampshire",3743,5743,47009,13676,89.0,Claremont,NH,New Hampshire,43.35826,-72.3253,323.0
12276,New Hampshire,Colebrook,23.8,82.6,"Colebrook, New Hampshire",3576,1397,49028,2807,8.8,Colebrook,NH,New Hampshire,44.91613,-71.38478,42.0
12277,New Hampshire,Concord,10.2,91.7,"Concord, New Hampshire",3301,12982,60420,33004,258.0,Concord,NH,New Hampshire,43.22434000000001,-71.54337,998.0
12278,New Hampshire,Concord,10.2,91.7,"Concord, New Hampshire",3303,6185,65879,15834,88.8,Concord,NH,New Hampshire,43.29814,-71.67194,998.0
12279,New Hampshire,Contoocook,3.3,98.7,"Contoocook, New Hampshire",3229,2137,84456,5670,49.8,Contoocook,NH,New Hampshire,43.19781,-71.69685,
12280,New Hampshire,Conway,14,91.4,"Conway, New Hampshire",3818,1777,45481,3948,17.2,Conway,NH,New Hampshire,43.97358,-71.25004,290.0
12281,New Hampshire,Derry,6.4,94.9,"Derry, New Hampshire",3038,13154,68322,33826,358.4,Derry,NH,New Hampshire,42.88877,-71.27988,539.0
12282,New Hampshire,Dover,10.8,92.5,"Dover, New Hampshire",3820,13214,65855,31367,418.0,Dover,NH,New Hampshire,43.18879,-70.88678,462.0
12283,New Hampshire,Durham,33.3,99.2,"Durham, New Hampshire",3824,3325,74267,16440,252.2,Durham,NH,New Hampshire,43.11744,-70.91946,93.0
12284,New Hampshire,Enfield,8.6,95.9,"Enfield, New Hampshire",3748,2090,82950,4864,42.8,Enfield,NH,New Hampshire,43.59369,-72.1139,35.0
12285,New Hampshire,Epping,9.8,85.1,"Epping, New Hampshire",3042,2668,74268,6919,94.3,Epping,NH,New Hampshire,43.05005,-71.07478,162.0
12286,New Hampshire,Exeter,6.6,92.6,"Exeter, New Hampshire",3833,8894,84883,22096,166.3,Exeter,NH,New Hampshire,42.97478,-70.9892,107.0
12287,New Hampshire,Farmington,9.8,90.0,"Farmington, New Hampshire",3835,2719,60562,6884,71.5,Farmington,NH,New Hampshire,43.36275,-71.07607,131.0
12288,New Hampshire,Franklin,14.7,89.8,"Franklin, New Hampshire",3235,3599,48429,8698,111.2,Franklin,NH,New Hampshire,43.44838,-71.67184,
12289,New Hampshire,Goffstown,4.8,94.5,"Goffstown, New Hampshire",3045,5197,83556,13678,146.2,Goffstown,NH,New Hampshire,43.01994000000001,-71.57006,252.0
12290,New Hampshire,Gorham,3.6,93.9,"Gorham, New Hampshire",3581,1478,58063,3080,8.3,Gorham,NH,New Hampshire,44.33931,-71.13252,48.0
12291,New Hampshire,Greenville,6.7,94.8,"Greenville, New Hampshire",3048,1411,70529,3504,44.8,Greenville,NH,New Hampshire,42.74826,-71.76185,
12292,New Hampshire,Groveton,8.6,87.0,"Groveton, New Hampshire",3582,1053,39830,2459,11.7,Groveton,NH,New Hampshire,44.59552,-71.43867,
12293,New Hampshire,Hampton,3.8,98.3,"Hampton, New Hampshire",3842,7057,78454,15412,463.9,Hampton,NH,New Hampshire,42.93965,-70.83709,208.0
12294,New Hampshire,Hancock,0,100.0,"Hancock, New Hampshire",3449,790,73409,1785,21.3,Hancock,NH,New Hampshire,42.97573,-71.9958,11.0
12295,New Hampshire,Hanover,16.7,96.7,"Hanover, New Hampshire",3755,2725,101825,10885,112.7,Hanover,NH,New Hampshire,43.71777,-72.18929,141.0
12296,New Hampshire,Henniker,18.7,99.0,"Henniker, New Hampshire",3242,1666,69609,4950,42.4,Henniker,NH,New Hampshire,43.17362,-71.82255,52.0
12297,New Hampshire,Hillsborough,3,90.0,"Hillsborough, New Hampshire",3244,3122,69438,7892,38.1,Hillsborough,NH,New Hampshire,43.11796,-71.91877,98.0
12298,New Hampshire,Hinsdale,17,89.7,"Hinsdale, New Hampshire",3451,1763,57670,3966,73.6,Hinsdale,NH,New Hampshire,42.8075,-72.49861,144.0
12299,New Hampshire,Hooksett,5.1,96.5,"Hooksett, New Hampshire",3106,5174,85952,14203,142.9,Hooksett,NH,New Hampshire,43.07113,-71.43638,235.0
12300,New Hampshire,Hudson,11.8,93.0,"Hudson, New Hampshire",3051,8955,93181,25328,334.1,Hudson,NH,New Hampshire,42.76391,-71.4071,346.0
12301,New Hampshire,Jaffrey,18.5,89.1,"Jaffrey, New Hampshire",3452,2175,59698,5307,54.9,Jaffrey,NH,New Hampshire,42.82928,-72.05963,57.0
12302,New Hampshire,Keene,13.7,93.8,"Keene, New Hampshire",3431,10366,55902,25463,164.4,Keene,NH,New Hampshire,42.96264,-72.29556,729.0
12303,New Hampshire,Laconia,14.3,89.7,"Laconia, New Hampshire",3246,6904,52702,16324,308.4,Laconia,NH,New Hampshire,43.57267,-71.47744,742.0
12304,New Hampshire,Lancaster,10.1,92.6,"Lancaster, New Hampshire",3584,1564,49390,3686,24.7,Lancaster,NH,New Hampshire,44.48489,-71.54566,54.0
12305,New Hampshire,Lebanon,12.3,94.3,"Lebanon, New Hampshire",3766,4226,67597,9392,108.9,Lebanon,NH,New Hampshire,43.63467,-72.23724,446.0
12306,New Hampshire,Lincoln,19.1,93.0,"Lincoln, New Hampshire",3251,560,50238,1229,4.3,Lincoln,NH,New Hampshire,44.08544000000001,-71.57271999999998,49.0
12307,New Hampshire,Lisbon,13.9,87.8,"Lisbon, New Hampshire",3585,1026,53654,2666,12.0,Lisbon,NH,New Hampshire,44.22063,-71.89463,24.0
12308,New Hampshire,Littleton,19.5,92.8,"Littleton, New Hampshire",3561,2663,39504,5931,45.1,Littleton,NH,New Hampshire,44.33165,-71.81169,119.0
12309,New Hampshire,Londonderry,3.8,95.3,"Londonderry, New Hampshire",3053,8883,97604,25270,225.1,Londonderry,NH,New Hampshire,42.8786,-71.38633,222.0
12310,New Hampshire,Loudon,10.2,95.9,"Loudon, New Hampshire",3307,2071,67072,5488,41.7,Loudon,NH,New Hampshire,43.32541,-71.44365,77.0
12311,New Hampshire,Manchester,14.9,87.4,"Manchester, New Hampshire",3101,1663,29943,2701,1521.2,Manchester,NH,New Hampshire,42.98888,-71.46589,
12312,New Hampshire,Manchester,14.9,87.4,"Manchester, New Hampshire",3102,13248,52677,32564,1327.4,Manchester,NH,New Hampshire,43.00799,-71.49127,
12313,New Hampshire,Manchester,14.9,87.4,"Manchester, New Hampshire",3103,13984,53778,37641,1444.5,Manchester,NH,New Hampshire,42.95352000000001,-71.44431999999998,
12314,New Hampshire,Manchester,14.9,87.4,"Manchester, New Hampshire",3104,13628,62251,32603,1531.8,Manchester,NH,New Hampshire,43.00934,-71.44145999999998,
12315,New Hampshire,Manchester,14.9,87.4,"Manchester, New Hampshire",3109,4302,82075,10550,540.9,Manchester,NH,New Hampshire,42.96625,-71.4017,
12316,New Hampshire,Marlborough,15.2,93.5,"Marlborough, New Hampshire",3455,916,56689,2295,34.3,Marlborough,NH,New Hampshire,42.89841,-72.18349,8.0
12317,New Hampshire,Melvin Village,16.8,100.0,"Melvin Village, New Hampshire",3850,169,74297,275,47.6,Melvin Village,NH,New Hampshire,43.69273,-71.30199999999998,
12318,New Hampshire,Meredith,22.9,97.2,"Meredith, New Hampshire",3253,2599,68240,6322,61.7,Meredith,NH,New Hampshire,43.63073,-71.49964,125.0
12319,New Hampshire,Milford,4.5,91.3,"Milford, New Hampshire",3055,5989,73557,15486,232.9,Milford,NH,New Hampshire,42.81745,-71.6734,158.0
12320,New Hampshire,Milton,0,85.9,"Milton, New Hampshire",3851,1541,66950,4072,59.1,Milton,NH,New Hampshire,43.4361,-71.01649,86.0
12321,New Hampshire,Milton Mills,0,82.6,"Milton Mills, New Hampshire",3852,191,67734,571,32.0,Milton Mills,NH,New Hampshire,43.4982,-70.97547,
12322,New Hampshire,Nashua,10.8,90.3,"Nashua, New Hampshire",3060,11889,49469,29586,1733.9,Nashua,NH,New Hampshire,42.74129,-71.45929,
12323,New Hampshire,Nashua,10.8,90.3,"Nashua, New Hampshire",3062,11100,88967,27938,854.1,Nashua,NH,New Hampshire,42.72218,-71.49566,
12324,New Hampshire,Nashua,10.8,90.3,"Nashua, New Hampshire",3063,6650,79116,16781,771.9,Nashua,NH,New Hampshire,42.77951,-71.51939,
12325,New Hampshire,Nashua,10.8,90.3,"Nashua, New Hampshire",3064,5735,65988,14301,1328.7,Nashua,NH,New Hampshire,42.77879,-71.47462,
12326,New Hampshire,Newfields,4.2,93.9,"Newfields, New Hampshire",3856,540,122750,1670,91.5,Newfields,NH,New Hampshire,43.03921,-70.96627,5.0
12327,New Hampshire,New Hampton,27.6,96.6,"New Hampton, New Hampshire",3256,857,75030,2333,22.2,New Hampton,NH,New Hampshire,43.62434,-71.63353000000002,38.0
12328,New Hampshire,New London,16.9,94.5,"New London, New Hampshire",3257,1675,73068,4696,75.1,New London,NH,New Hampshire,43.41691,-71.9906,22.0
12329,New Hampshire,Newmarket,7.3,94.7,"Newmarket, New Hampshire",3857,4090,69107,9064,275.0,Newmarket,NH,New Hampshire,43.06911,-70.95184,46.0
12330,New Hampshire,Newport,11.2,90.2,"Newport, New Hampshire",3773,3030,59745,7658,32.8,Newport,NH,New Hampshire,43.38524,-72.19935,129.0
12331,New Hampshire,North Conway,13.6,98.5,"North Conway, New Hampshire",3860,1739,59442,4395,77.9,North Conway,NH,New Hampshire,44.04205,-71.11989,
12332,New Hampshire,North Haverhill,1.8,81.7,"North Haverhill, New Hampshire",3774,732,54744,2115,29.3,North Haverhill,NH,New Hampshire,44.08904,-71.99508,
12333,New Hampshire,North Walpole,4.6,92.5,"North Walpole, New Hampshire",3609,314,73654,680,369.5,North Walpole,NH,New Hampshire,43.14464,-72.44529,
12334,New Hampshire,North Woodstock,16.1,92.2,"North Woodstock, New Hampshire",3262,434,54224,899,8.3,North Woodstock,NH,New Hampshire,43.99913,-71.73803000000002,
12335,New Hampshire,Peterborough,6.3,96.7,"Peterborough, New Hampshire",3458,3137,77688,6904,47.7,Peterborough,NH,New Hampshire,42.86906,-71.93782,64.0
12336,New Hampshire,Pittsfield,18,87.1,"Pittsfield, New Hampshire",3263,1636,49256,4084,65.6,Pittsfield,NH,New Hampshire,43.29468,-71.311,73.0
12337,New Hampshire,Plainfield,0,95.5,"Plainfield, New Hampshire",3781,773,82802,1902,15.0,Plainfield,NH,New Hampshire,43.55276,-72.28405,
12338,New Hampshire,Plymouth,28.8,94.5,"Plymouth, New Hampshire",3264,2210,41688,7307,78.4,Plymouth,NH,New Hampshire,43.72976,-71.71127,205.0
12339,New Hampshire,Portsmouth,6.9,95.6,"Portsmouth, New Hampshire",3801,10497,73561,22576,349.7,Portsmouth,NH,New Hampshire,43.07292,-70.8052,404.0
12340,New Hampshire,Raymond,12.4,93.4,"Raymond, New Hampshire",3077,4033,67303,10389,133.1,Raymond,NH,New Hampshire,43.03293,-71.19804,114.0
12341,New Hampshire,Rochester,10.8,89.2,"Rochester, New Hampshire",3839,1430,58438,3938,170.2,Rochester,NH,New Hampshire,43.26199,-70.98373000000002,
12342,New Hampshire,Rochester,10.8,89.2,"Rochester, New Hampshire",3867,9211,53022,21519,270.9,Rochester,NH,New Hampshire,43.30327,-70.98691,
12343,New Hampshire,Rochester,10.8,89.2,"Rochester, New Hampshire",3868,2196,61094,5204,272.2,Rochester,NH,New Hampshire,43.32027,-70.94164,
12344,New Hampshire,Sanbornville,2.9,80.7,"Sanbornville, New Hampshire",3872,1415,62545,3301,31.0,Sanbornville,NH,New Hampshire,43.56971,-71.04498000000002,
12345,New Hampshire,Somersworth,8,93.0,"Somersworth, New Hampshire",3878,4933,62723,11959,456.2,Somersworth,NH,New Hampshire,43.25288,-70.88521999999998,393.0
12346,New Hampshire,Suncook,10,91.5,"Suncook, New Hampshire",3275,4383,71576,11542,102.6,Suncook,NH,New Hampshire,43.16019,-71.41793,
12347,New Hampshire,Troy,4.2,91.8,"Troy, New Hampshire",3465,888,60200,2015,47.1,Troy,NH,New Hampshire,42.82723,-72.19011,35.0
12348,New Hampshire,Union,30.5,73.3,"Union, New Hampshire",3887,731,73011,2097,41.4,Union,NH,New Hampshire,43.48597,-71.06265,
12349,New Hampshire,Walpole,1.6,100.0,"Walpole, New Hampshire",3608,1176,69375,2926,32.1,Walpole,NH,New Hampshire,43.07068,-72.40643,84.0
12350,New Hampshire,Warner,0.8,100.0,"Warner, New Hampshire",3278,1068,76406,2948,18.4,Warner,NH,New Hampshire,43.29332,-71.82604,25.0
12351,New Hampshire,West Stewartstown,6.4,79.2,"West Stewartstown, New Hampshire",3597,143,27868,435,3.8,West Stewartstown,NH,New Hampshire,44.73595,-71.39278,
12352,New Hampshire,Whitefield,18,80.1,"Whitefield, New Hampshire",3598,1497,45843,3231,20.5,Whitefield,NH,New Hampshire,44.37976,-71.63225,
12353,New Hampshire,Wilton,5.5,92.4,"Wilton, New Hampshire",3086,1557,74198,3788,53.4,Wilton,NH,New Hampshire,42.82938,-71.77105,32.0
12354,New Hampshire,Winchester,13.2,87.8,"Winchester, New Hampshire",3470,2060,54821,5126,22.2,Winchester,NH,New Hampshire,42.77883,-72.34416999999998,63.0
12355,New Hampshire,Wolfeboro,6.9,94.3,"Wolfeboro, New Hampshire",3894,2929,50907,6212,49.7,Wolfeboro,NH,New Hampshire,43.61216,-71.17165,78.0
12356,New Hampshire,Woodsville,12.4,86.4,"Woodsville, New Hampshire",3785,841,43625,2240,15.5,Woodsville,NH,New Hampshire,44.06384,-71.8941,
12357,New Jersey,Absecon,8.8,90.5,"Absecon, New Jersey",8201,3971,58125,9908,677.8,Absecon,NJ,New Jersey,39.42237,-74.49507,250.0
12358,New Jersey,Absecon,8.8,90.5,"Absecon, New Jersey",8205,10199,63194,27630,260.9,Absecon,NJ,New Jersey,39.47457,-74.45745,250.0
12359,New Jersey,Allamuchy,0,100.0,"Allamuchy, New Jersey",7820,38,84904,36,6.5,Allamuchy,NJ,New Jersey,40.92708,-74.81137,
12360,New Jersey,Allenwood,0,100.0,"Allenwood, New Jersey",8720,248,122826,770,232.5,Allenwood,NJ,New Jersey,40.13872,-74.10104,
12361,New Jersey,Alloway,3.4,97.4,"Alloway, New Jersey",8001,330,68750,977,133.8,Alloway,NJ,New Jersey,39.55074000000001,-75.34976999999998,
12362,New Jersey,Annandale,2.6,94.1,"Annandale, New Jersey",8801,2528,120435,8990,202.6,Annandale,NJ,New Jersey,40.6239,-74.88659,
12363,New Jersey,Asbury,9,90.1,"Asbury, New Jersey",8802,1503,125494,4035,65.7,Asbury,NJ,New Jersey,40.67647,-75.02428,
12364,New Jersey,Asbury Park,30.4,83.7,"Asbury Park, New Jersey",7712,16078,60869,38443,1273.6,Asbury Park,NJ,New Jersey,40.24806,-74.0547,946.0
12365,New Jersey,Atlantic City,40.6,73.7,"Atlantic City, New Jersey",8401,15404,26006,38372,1433.8,Atlantic City,NJ,New Jersey,39.37961,-74.45278,
12366,New Jersey,Avenel,5.3,94.0,"Avenel, New Jersey",7001,5020,68426,18307,1671.6,Avenel,NJ,New Jersey,40.58338,-74.27004000000002,
12367,New Jersey,Barnegat,9.2,93.9,"Barnegat, New Jersey",8005,9033,70564,24013,183.6,Barnegat,NJ,New Jersey,39.76365,-74.31531,
12368,New Jersey,Bayonne,15.7,87.7,"Bayonne, New Jersey",7002,25213,56701,65300,4161.2,Bayonne,NJ,New Jersey,40.66464000000001,-74.10868,890.0
12369,New Jersey,Belford,2.2,94.9,"Belford, New Jersey",7718,2397,102542,7139,1143.9,Belford,NJ,New Jersey,40.42076,-74.08495,
12370,New Jersey,Belle Mead,0,100.0,"Belle Mead, New Jersey",8502,3635,182837,11203,342.5,Belle Mead,NJ,New Jersey,40.44827,-74.65564,
12371,New Jersey,Belvidere,6.6,90.5,"Belvidere, New Jersey",7823,3212,60938,7834,115.2,Belvidere,NJ,New Jersey,40.82797,-75.0365,88.0
12372,New Jersey,Beverly,16,90.7,"Beverly, New Jersey",8010,4427,64085,11115,1160.5,Beverly,NJ,New Jersey,40.05333,-74.91419,73.0
12373,New Jersey,Blackwood,12.6,92.0,"Blackwood, New Jersey",8012,14792,71865,38407,1011.1,Blackwood,NJ,New Jersey,39.78433,-75.05529,
12374,New Jersey,Blairstown,3.9,73.6,"Blairstown, New Jersey",7825,3336,91903,9489,47.8,Blairstown,NJ,New Jersey,40.97754000000001,-74.96001,
12375,New Jersey,Boonton,6.9,92.0,"Boonton, New Jersey",7005,5550,109888,15095,313.7,Boonton,NJ,New Jersey,40.92947,-74.42099,85.0
12376,New Jersey,Bordentown,5.7,95.6,"Bordentown, New Jersey",8505,6900,88865,18078,324.3,Bordentown,NJ,New Jersey,40.10463,-74.73938000000003,21.0
12377,New Jersey,Bridgeton,32.3,62.0,"Bridgeton, New Jersey",8302,13756,46862,45352,126.3,Bridgeton,NJ,New Jersey,39.43972,-75.26083,1177.0
12378,New Jersey,Brigantine,10.7,91.9,"Brigantine, New Jersey",8203,4355,65724,8966,555.5,Brigantine,NJ,New Jersey,39.41277,-74.38011999999998,162.0
12379,New Jersey,Broadway,4.4,97.7,"Broadway, New Jersey",8808,43,120065,142,831.9,Broadway,NJ,New Jersey,40.73214,-75.04926,
12380,New Jersey,Browns Mills,12,90.4,"Browns Mills, New Jersey",8015,6912,65531,19585,167.3,Browns Mills,NJ,New Jersey,39.93295,-74.53759000000002,
12381,New Jersey,Budd Lake,8.1,93.9,"Budd Lake, New Jersey",7828,5838,77375,15369,383.1,Budd Lake,NJ,New Jersey,40.88499,-74.75146,
12382,New Jersey,Burlington,13.9,88.7,"Burlington, New Jersey",8016,12090,74626,33406,568.7,Burlington,NJ,New Jersey,40.06936,-74.82984,247.0
12383,New Jersey,Camden,37.4,68.2,"Camden, New Jersey",8102,2497,20529,7790,3070.5,Camden,NJ,New Jersey,39.95236,-75.12031999999998,
12384,New Jersey,Camden,37.4,68.2,"Camden, New Jersey",8103,4772,22500,14224,2725.5,Camden,NJ,New Jersey,39.93577,-75.11350999999998,
12385,New Jersey,Camden,37.4,68.2,"Camden, New Jersey",8104,8933,22289,22441,2975.6,Camden,NJ,New Jersey,39.91635,-75.11241,
12386,New Jersey,Camden,37.4,68.2,"Camden, New Jersey",8105,8526,34750,28534,4331.7,Camden,NJ,New Jersey,39.95152,-75.09121,
12387,New Jersey,Cape May,9.3,91.8,"Cape May, New Jersey",8204,7642,67186,18608,357.9,Cape May,NJ,New Jersey,38.9732,-74.92005999999998,113.0
12388,New Jersey,Cape May Court House,7.5,89.9,"Cape May Court House, New Jersey",8210,6191,70009,16413,96.4,Cape May Court House,NJ,New Jersey,39.11719,-74.82352,
12389,New Jersey,Cedarville,8.9,77.1,"Cedarville, New Jersey",8311,648,69444,2252,28.8,Cedarville,NJ,New Jersey,39.32769,-75.20981,
12390,New Jersey,Clifton,9.5,88.4,"Clifton, New Jersey",7011,12635,56285,40173,4630.6,Clifton,NJ,New Jersey,40.87847,-74.14475999999998,
12391,New Jersey,Clifton,9.5,88.4,"Clifton, New Jersey",7012,4542,86472,12181,2151.9,Clifton,NJ,New Jersey,40.84745,-74.15983,
12392,New Jersey,Clifton,9.5,88.4,"Clifton, New Jersey",7013,9912,93005,26950,2398.8,Clifton,NJ,New Jersey,40.86911,-74.17274,
12393,New Jersey,Clifton,9.5,88.4,"Clifton, New Jersey",7014,1843,96339,4971,1437.9,Clifton,NJ,New Jersey,40.83149,-74.1355,
12394,New Jersey,Clinton,6.9,95.7,"Clinton, New Jersey",8809,2007,91157,6013,386.1,Clinton,NJ,New Jersey,40.65124,-74.92234,31.0
12395,New Jersey,Colonia,2.4,93.4,"Colonia, New Jersey",7067,5989,103205,18079,1733.5,Colonia,NJ,New Jersey,40.59263,-74.31483,
12396,New Jersey,Columbia,29.3,94.7,"Columbia, New Jersey",7832,1486,86944,3633,32.1,Columbia,NJ,New Jersey,40.96009,-75.05711,
12397,New Jersey,Cranbury,0.4,97.1,"Cranbury, New Jersey",8512,3934,83958,11080,183.8,Cranbury,NJ,New Jersey,40.32022,-74.52660999999998,
12398,New Jersey,Dayton,2.2,95.6,"Dayton, New Jersey",8810,2865,130203,9049,447.1,Dayton,NJ,New Jersey,40.37271,-74.49384,
12399,New Jersey,Delaware,0,94.2,"Delaware, New Jersey",7833,41,86944,149,136.9,Delaware,NJ,New Jersey,40.89189,-75.06774,
12400,New Jersey,Dover,11.2,76.1,"Dover, New Jersey",7801,7887,69028,25026,1003.3,Dover,NJ,New Jersey,40.9188,-74.55419,260.0
12401,New Jersey,East Orange,19.1,86.5,"East Orange, New Jersey",7017,13543,41322,35731,6163.3,East Orange,NJ,New Jersey,40.77217,-74.20708,1335.0
